run_id,profile,repetition,phase,step_order,workload,rows_in,rows_out,input_bytes,output_bytes,elapsed_ms,rows_per_second,peak_rss_bytes,snapshot_before,snapshot_after,correctness,details_json
44c404d8-11f7-47b8-b01e-504f44aba60c,quick,2,measured,6,validate_quality,302501,6,0,12928625,613.25,,185610240,68,69,True,"{""managed_files"":15,""metrics"":{""events_accepted"":199980.0,""events_quarantined"":20.0,""fact_revenue"":38506549.86,""orders_accepted"":102499.0,""orders_quarantined"":2.0,""sessions"":28572.0}}"
44c404d8-11f7-47b8-b01e-504f44aba60c,quick,2,measured,7,query_history,202497,2,0,12928625,121.056,1672749.23,183386112,69,69,True,"{""current_revenue"":38506549.86,""current_rows"":102499,""historical_revenue"":37829575.51,""historical_rows"":99998,""historical_snapshot"":58,""managed_files"":15}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,1,generate_sources,0,316000,0,36914145,966.701,326884.91,117329920,71,71,True,"{""changes"":5000,""customers"":10000,""events"":200000,""orders"":100000,""products"":1000,""seed"":20260901}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,2,ingest_batch,111000,111000,1962742,12928625,371.118,299096.24,125063168,71,74,True,"{""customers"":10000,""managed_files"":15,""orders"":100000,""products"":1000}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,3,prepare_and_model,100000,99998,0,12658682,1089.004,91827.0,200962048,74,80,True,"{""accepted"":99998,""daily_rows"":40,""managed_files"":13,""quarantined"":2}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,4,apply_incremental,5000,102499,337986,12928625,988.593,5057.7,205996032,80,86,True,"{""after_rows"":102499,""before_rows"":99998,""managed_files"":15,""operations"":{""delete"":500,""insert"":3000,""update"":1500}}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,5,process_events,200000,199980,34613417,12928618,908.1,220240.06,232357888,86,90,True,"{""accepted"":199980,""managed_files"":15,""quarantined"":20,""sessions"":28572}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,6,validate_quality,302501,6,0,12928618,849.047,,183603200,90,91,True,"{""managed_files"":15,""metrics"":{""events_accepted"":199980.0,""events_quarantined"":20.0,""fact_revenue"":38506549.86,""orders_accepted"":102499.0,""orders_quarantined"":2.0,""sessions"":28572.0}}"
5d2153af-8fd5-4883-bf31-b608d506782a,quick,3,measured,7,query_history,202497,2,0,12928618,169.36,1195658.72,181620736,91,91,True,"{""current_revenue"":38506549.86,""current_rows"":102499,""historical_revenue"":37829575.51,""historical_rows"":99998,""historical_snapshot"":80,""managed_files"":15}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,1,generate_sources,0,316000,0,36914145,1150.107,274757.0,120709120,93,93,True,"{""changes"":5000,""customers"":10000,""events"":200000,""orders"":100000,""products"":1000,""seed"":20260901}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,2,ingest_batch,111000,111000,1962742,12928618,431.183,257431.42,141246464,93,96,True,"{""customers"":10000,""managed_files"":15,""orders"":100000,""products"":1000}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,3,prepare_and_model,100000,99998,0,12658675,1171.342,85372.19,194441216,96,102,True,"{""accepted"":99998,""daily_rows"":40,""managed_files"":13,""quarantined"":2}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,4,apply_incremental,5000,102499,337986,12930182,1071.523,4666.26,203337728,102,108,True,"{""after_rows"":102499,""before_rows"":99998,""managed_files"":15,""operations"":{""delete"":500,""insert"":3000,""update"":1500}}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,5,process_events,200000,199980,34613417,12930024,646.755,309236.16,218226688,108,112,True,"{""accepted"":199980,""managed_files"":15,""quarantined"":20,""sessions"":28572}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,6,validate_quality,302501,6,0,12930024,523.885,,185491456,112,113,True,"{""managed_files"":15,""metrics"":{""events_accepted"":199980.0,""events_quarantined"":20.0,""fact_revenue"":38506549.86,""orders_accepted"":102499.0,""orders_quarantined"":2.0,""sessions"":28572.0}}"
9e682a89-c44e-4f75-916a-9bf98e65fa94,quick,4,measured,7,query_history,202497,2,0,12930024,146.248,1384614.75,182108160,113,113,True,"{""current_revenue"":38506549.86,""current_rows"":102499,""historical_revenue"":37829575.51,""historical_rows"":99998,""historical_snapshot"":102,""managed_files"":15}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,1,generate_sources,0,316000,0,36914145,866.315,364763.27,121495552,115,115,True,"{""changes"":5000,""customers"":10000,""events"":200000,""orders"":100000,""products"":1000,""seed"":20260901}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,2,ingest_batch,111000,111000,1962742,12930024,513.265,216262.43,141672448,115,118,True,"{""customers"":10000,""managed_files"":15,""orders"":100000,""products"":1000}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,3,prepare_and_model,100000,99998,0,12658517,1219.974,81968.94,200388608,118,124,True,"{""accepted"":99998,""daily_rows"":40,""managed_files"":13,""quarantined"":2}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,4,apply_incremental,5000,102499,337986,12928460,944.086,5296.13,207630336,124,130,True,"{""after_rows"":102499,""before_rows"":99998,""managed_files"":15,""operations"":{""delete"":500,""insert"":3000,""update"":1500}}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,5,process_events,200000,199980,34613417,12928304,862.596,231858.36,230756352,130,134,True,"{""accepted"":199980,""managed_files"":15,""quarantined"":20,""sessions"":28572}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,6,validate_quality,302501,6,0,12928304,728.378,,177917952,134,135,True,"{""managed_files"":15,""metrics"":{""events_accepted"":199980.0,""events_quarantined"":20.0,""fact_revenue"":38506549.86,""orders_accepted"":102499.0,""orders_quarantined"":2.0,""sessions"":28572.0}}"
0eccec38-87ae-4b07-919e-3d41d38661ea,quick,5,measured,7,query_history,202497,2,0,12928304,221.3,915034.72,179986432,135,135,True,"{""current_revenue"":38506549.86,""current_rows"":102499,""historical_revenue"":37829575.51,""historical_rows"":99998,""historical_snapshot"":124,""managed_files"":15}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,1,generate_sources,0,3160000,0,377090094,3357.647,941135.21,137289728,159,159,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,2,ingest_batch,1110000,1110000,23427284,147249250,590.63,1879349.49,235806720,159,162,True,"{""customers"":100000,""managed_files"":16,""orders"":1000000,""products"":10000}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,3,prepare_and_model,1000000,999980,0,145004787,1480.334,675523.27,294027264,162,168,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,4,apply_incremental,50000,1024981,3529573,147219873,1386.223,36069.23,272769024,168,174,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,5,process_events,2000000,1999800,350133237,147217335,1489.78,1342480.55,335990784,174,178,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,6,validate_quality,3025001,6,0,147217335,821.273,,226037760,178,179,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
578c4344-e707-4c9d-8f3b-43bc7fec98e2,small,1,measured,7,query_history,2024961,2,0,147217335,165.684,12221825.89,225374208,179,179,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":168,""managed_files"":16}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,1,generate_sources,0,3160000,0,377090094,3677.03,859389.28,136151040,181,181,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,2,ingest_batch,1110000,1110000,23427284,147217335,557.011,1992779.32,142077952,181,184,True,"{""customers"":100000,""managed_files"":16,""orders"":1000000,""products"":10000}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,3,prepare_and_model,1000000,999980,0,145001135,1550.418,644987.35,320569344,184,190,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,4,apply_incremental,50000,1024981,3529573,147233741,1505.22,33217.74,314093568,190,196,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,5,process_events,2000000,1999800,350133237,147205001,1549.991,1290330.41,331223040,196,200,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,6,validate_quality,3025001,6,0,147205001,695.171,,221581312,200,201,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
628a30dd-6fc8-493c-8baf-fbb3d103bc93,small,2,measured,7,query_history,2024961,2,0,147205001,127.973,15823370.28,222392320,201,201,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":190,""managed_files"":16}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,1,generate_sources,0,3160000,0,377090094,4240.893,745126.07,135901184,203,203,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,2,ingest_batch,1110000,1110000,23427284,147205001,686.747,1616315.06,240250880,203,206,True,"{""customers"":100000,""managed_files"":16,""orders"":1000000,""products"":10000}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,3,prepare_and_model,1000000,999980,0,144964122,1706.13,586121.84,294129664,206,212,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,4,apply_incremental,50000,1024981,3529573,147219879,1690.536,29576.42,283910144,212,218,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,5,process_events,2000000,1999800,350133237,147251555,1735.171,1152624.02,342958080,218,222,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,6,validate_quality,3025001,6,0,147251555,913.519,,225165312,222,223,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
d31ece6d-7722-47e5-9473-a44e6f9ee6c9,small,3,measured,7,query_history,2024961,2,0,147251555,238.694,8483519.66,226947072,223,223,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":212,""managed_files"":16}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,1,generate_sources,0,3160000,0,377090094,3770.377,838112.56,135847936,225,225,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,2,ingest_batch,1110000,1110000,23427284,147251555,753.45,1473223.56,230236160,225,228,True,"{""customers"":100000,""managed_files"":16,""orders"":1000000,""products"":10000}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,3,prepare_and_model,1000000,999980,0,145008101,1859.856,537676.01,303022080,228,234,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,4,apply_incremental,50000,1024981,3529573,147247807,1507.5,33167.5,341655552,234,240,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,5,process_events,2000000,1999800,350133237,147251737,1721.844,1161545.08,342278144,240,244,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,6,validate_quality,3025001,6,0,147251737,1109.594,,224854016,244,245,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
7b29b75b-fdc7-4372-bd3d-a8a5de4061c6,small,4,measured,7,query_history,2024961,2,0,147251737,205.435,9856961.78,223346688,245,245,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":234,""managed_files"":16}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,1,generate_sources,0,3160000,0,377090094,3679.861,858728.11,137318400,247,247,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,2,ingest_batch,1110000,1110000,23427284,147251737,703.347,1578169.28,216985600,247,250,True,"{""customers"":100000,""managed_files"":16,""orders"":1000000,""products"":10000}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,3,prepare_and_model,1000000,999980,0,145007551,1810.418,552358.78,306257920,250,256,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,4,apply_incremental,50000,1024981,3529573,147227346,1539.698,32473.9,322129920,256,262,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,5,process_events,2000000,1999800,350133237,147153555,1783.715,1121255.55,330076160,262,266,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,6,validate_quality,3025001,6,0,147153555,1018.091,,224714752,266,267,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
81fccd67-99d9-4ce7-a2ef-3908890a2e86,small,5,measured,7,query_history,2024961,2,0,147153555,212.672,9521521.4,188993536,267,267,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":256,""managed_files"":16}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,1,generate_sources,0,3160000,0,377090094,4010.221,787986.42,135573504,137,137,True,"{""changes"":50000,""customers"":100000,""events"":2000000,""orders"":1000000,""products"":10000,""seed"":20260901}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,2,ingest_batch,1110000,1110000,23427284,34234075,575.608,1928396.05,209227776,137,140,True,"{""customers"":100000,""managed_files"":15,""orders"":1000000,""products"":10000}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,3,prepare_and_model,1000000,999980,0,80820156,1501.164,666149.56,302678016,140,146,True,"{""accepted"":999980,""daily_rows"":240,""managed_files"":14,""quarantined"":20}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,4,apply_incremental,50000,1024981,3529573,84096347,1280.972,39032.86,274583552,146,152,True,"{""after_rows"":1024981,""before_rows"":999980,""managed_files"":16,""operations"":{""delete"":5000,""insert"":30000,""update"":15000}}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,5,process_events,2000000,1999800,350133237,147249250,1499.841,1333474.68,343310336,152,156,True,"{""accepted"":1999800,""managed_files"":16,""quarantined"":200,""sessions"":285715}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,6,validate_quality,3025001,6,0,147249250,849.953,,226873344,156,157,True,"{""managed_files"":16,""metrics"":{""events_accepted"":1999800.0,""events_quarantined"":200.0,""fact_revenue"":385293416.69,""orders_accepted"":1024981.0,""orders_quarantined"":20.0,""sessions"":285715.0}}"
d746cfdb-538e-48bd-acb7-50c5b292168b,small,0,warmup,7,query_history,2024961,2,0,147249250,145.421,13924818.29,230117376,157,157,True,"{""current_revenue"":385293416.69,""current_rows"":1024981,""historical_revenue"":378295212.39,""historical_rows"":999980,""historical_snapshot"":146,""managed_files"":16}"
