dataset_id,rows,features,input_gib,clusters,informative_features,cluster_scale,algorithm,engine,replications,load_seconds,explicit_transfer_seconds,fit_seconds,fit_seconds_min,fit_seconds_max,one_shot_fit_seconds,one_shot_fit_seconds_min,one_shot_fit_seconds_max,quality_metric,quality_value,peak_gpu_memory_gib,fit_energy_joules,fit_speedup_vs_cpu,one_shot_speedup_vs_cpu,quality_gap_vs_cpu
r20000-f16-02ec1a19bbd5,20000,16,0.0011920928955078125,16,8,6.0,hdbscan,native_gpu,3,0.000783405004767701,0.0010642769921105355,0.023975778996828012,0.023889428994152695,0.02398302499204874,0.025830706988926977,0.025734025985002518,0.025837893001153134,adjusted_rand_score,1.0,0.71331787109375,0.3248209026970435,9.757130186606053,9.088547792906471,0.0
r20000-f16-02ec1a19bbd5,20000,16,0.0011920928955078125,16,8,6.0,umap,accel,3,0.0006967819936107844,0.0,0.08599369099829346,0.08556836801290046,0.08603693399345502,0.08669047299190424,0.08627476800756995,0.0867235469922889,trustworthiness,0.9770708835341365,0.86175537109375,1.426629833070212,48.73414009025646,48.35129095888941,-0.0008746485943775806
r20000-f16-02ec1a19bbd5,20000,16,0.0011920928955078125,16,8,6.0,umap,cpu,3,0.000747405007132329,0.0,4.1908285839890596,4.131262536000577,4.352920382996672,4.191596282995306,4.131987629996729,4.353667788003804,trustworthiness,0.9779455321285141,0.468994140625,29.678085607628876,1.0,1.0,0.0
r20000-f16-02ec1a19bbd5,20000,16,0.0011920928955078125,16,8,6.0,umap,native_gpu,3,0.0008387389971176162,0.0010973220050800592,0.07975318501121365,0.07971821000683121,0.08004673400137108,0.08171492299879901,0.08162965200608596,0.08192818700626958,trustworthiness,0.9770708835341365,0.76605224609375,1.0199718164224758,52.5474761089455,51.295358658747205,-0.0008746485943775806
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,kmeans,accel,3,0.0018657320033526048,0.0,0.010210372012807056,0.00981001699983608,0.011147790995892137,0.012076104016159661,0.011652667002636008,0.013024254003539681,adjusted_rand_score,0.8521988499572462,0.87933349609375,0.0,2.352475892224444,2.173273513667727,-0.0568979452730527
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,kmeans,cpu,3,0.002066148997982964,0.0,0.024019654010771774,0.022628701000940055,0.02789446199312806,0.026244677006616257,0.02469484999892302,0.029950010997708887,adjusted_rand_score,0.9090967952302988,0.468994140625,0.1446751681023743,1.0,1.0,0.0
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,kmeans,native_gpu,3,0.0022504829976242036,0.0026812839932972565,0.005288458996801637,0.005170686999917962,0.008314934006193653,0.010217360992101021,0.010100657993461937,0.013466289994539693,adjusted_rand_score,0.913971114139674,0.76409912109375,0.0,4.541900395804982,2.5686355827993017,0.004874318909375175
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,logistic_regression,accel,3,0.0018860799900721759,0.0,0.015991171007044613,0.011452652994194068,0.01642922600149177,0.017840364002040587,0.013467398995999247,0.018315305991563946,roc_auc,0.9905953786144062,0.94769287109375,0.0,0.43415263346572525,0.5189411494699664,-8.988824066635814e-06
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,logistic_regression,cpu,3,0.0023154899972723797,0.0,0.006942609004909173,0.0061009420023765415,0.010554213004070334,0.009258099002181552,0.008480165008222684,0.012594874002388678,roc_auc,0.9906043674384728,0.468994140625,0.0,1.0,1.0,0.0
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,logistic_regression,native_gpu,3,0.0020842829981120303,0.0026812520081875846,0.012982418003957719,0.009319122007582337,0.015063852988532744,0.017901945000630803,0.01404888201795984,0.019821178997517563,roc_auc,0.9905966627321299,0.82659912109375,0.0,0.534770102364036,0.517156040969589,-7.70470634292586e-06
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,pca,accel,3,0.0018774430063785985,0.0,0.007363653989159502,0.007291489004273899,0.00748246000148356,0.0092410969955381,0.008944487999542616,0.009579296005540527,explained_variance_ratio_sum,0.65958571434021,0.97698974609375,0.0,1.524147525340123,1.431064406862933,2.384185791015625e-07
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,pca,cpu,3,0.0019702650024555624,0.0,0.01122329500503838,0.011196648003533483,0.011260261002462357,0.013224604990682565,0.013166913005989045,0.013393714994890615,explained_variance_ratio_sum,0.6595854759216309,0.468994140625,0.0,1.0,1.0,0.0
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,pca,native_gpu,3,0.0026121759874513373,0.002694833994610235,0.00604750300408341,0.005985872994642705,0.006226964003872126,0.011533973985933699,0.010683627988328226,0.01156302701565437,explained_variance_ratio_sum,0.65958571434021,0.85980224609375,0.0,1.8558560446286938,1.1465783611798224,2.384185791015625e-07
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,random_forest,accel,3,0.0018757179932435974,0.0,0.410562161996495,0.4077822809922509,0.4138954969967017,0.4124378799897386,0.4096725309937028,0.4157299059879733,roc_auc,0.9831056335785485,1.15277099609375,12.134297042359902,1.906082073431596,1.902168457536377,-0.00024167095561977714
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,random_forest,cpu,3,0.001969609991647303,0.0,0.7825651770108379,0.7754564810020383,0.793332712011761,0.7845263260096544,0.7774260909936856,0.7957491270208266,roc_auc,0.9833473045341683,0.468994140625,5.603091039255814,1.0,1.0,0.0
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,random_forest,native_gpu,3,0.0020611990039469674,0.002713901994866319,0.6786964769999031,0.6759008480003104,0.6798595979926176,0.6834715779987164,0.6806216730037704,0.6851815059781075,roc_auc,0.9831056335785485,0.79534912109375,24.139429548242845,1.1530414604037347,1.1478550846354694,-0.00024167095561977714
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,xgboost,cpu,3,0.002069681999273598,0.0,0.5361265880055726,0.5318249580013799,0.5384636020025937,0.5381558410153957,0.5338946400006535,0.5407597580051515,roc_auc,0.989006924990061,0.69378662109375,8.141749687345404,1.0,1.0,0.0
r20000-f64-0f6bcc768ebd,20000,64,0.00476837158203125,16,8,3.0,xgboost,native_gpu,3,0.002102108992403373,0.0026921009994111955,0.47974543400050607,0.47886365299928,0.48031381600594614,0.4844636470224941,0.4836568159953458,0.4852285780070815,roc_auc,0.9890048704017028,0.84613037109375,14.696108518112172,1.1175230653784753,1.1108281174921855,-2.054588358224585e-06
r250000-f64-9c5bd3fbfec8,250000,64,0.059604644775390625,16,8,3.0,random_forest,accel,3,0.01000962899706792,0.0,1.2240824250038713,1.204653574997792,1.231319724000059,1.2342325880163116,1.21466320399486,1.241178588999901,roc_auc,0.9871571507490959,1.20941162109375,66.33101388672068,11.654550332220651,11.567995707314953,-8.390769196386927e-05
r250000-f64-9c5bd3fbfec8,250000,64,0.059604644775390625,16,8,3.0,random_forest,cpu,3,0.011573252995731309,0.0,14.266130232994328,14.21977935200266,14.276934402994812,14.277597280000919,14.231352604998392,14.288680126992404,roc_auc,0.9872410584410598,0.468994140625,102.07540052701367,1.0,1.0,0.0
r250000-f64-9c5bd3fbfec8,250000,64,0.059604644775390625,16,8,3.0,random_forest,native_gpu,3,0.011563099003979005,0.026489659008802846,1.4264962220040616,1.4207397080026567,1.4332224699901417,1.464133199013304,1.4585104460129514,1.4735936910001328,roc_auc,0.9871571507490959,0.86566162109375,70.12834928128129,10.000818798490803,9.751569932040852,-8.390769196386927e-05
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,hdbscan,accel,3,0.00132455000129994,0.0,0.15329594399372581,0.15214168699458241,0.1533627949975198,0.15462049399502575,0.15334332398197148,0.15472009099903516,adjusted_rand_score,0.9994087684702284,0.92230224609375,2.110322039149643,3.791052906288975,3.7705742164580065,-0.0005912315297715853
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,hdbscan,cpu,3,0.0017059919919120148,0.0,0.5811530339997262,0.5711964999936754,0.5915573719976237,0.5830080479936441,0.5729024919855874,0.5929950610006927,adjusted_rand_score,1.0,0.468994140625,9.227012642417112,1.0,1.0,0.0
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,hdbscan,native_gpu,3,0.0016715219971956685,0.0025077249883906916,0.12689765301183797,0.12616823699499946,0.1274672629951965,0.13107689999742433,0.13040502500371076,0.13151626898616087,adjusted_rand_score,0.9994087684702284,0.87152099609375,1.9589565126032105,4.579698837657083,4.447832135220624,-0.0005912315297715853
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,umap,accel,3,0.0013367760111577809,0.0,0.17143657599808648,0.17068604100495577,0.17207279799913522,0.172782585999812,0.17202281701611355,0.1733874729980016,trustworthiness,0.9762351907630522,0.90277099609375,2.7816442470857874,60.98055423200897,60.51485718020317,-0.000465913654618455
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,umap,cpu,3,0.0016160950035555288,0.0,10.45429742000124,10.43046192699694,10.556725889997324,10.455913515004795,10.43199380999431,10.558492451993516,trustworthiness,0.9767011044176707,0.468994140625,74.12971972312138,1.0,1.0,0.0
r50000-f16-cc6fb50197d6,50000,16,0.0029802322387695312,16,8,6.0,umap,native_gpu,3,0.0017985729937208816,0.0025135840114671737,0.16521377699973527,0.16366052599914838,0.16561023700342048,0.16946990801079664,0.16800309599784669,0.16994275500474032,trustworthiness,0.9762351907630522,0.78948974609375,2.6024596382181624,63.27739495973142,61.69775883951425,-0.000465913654618455
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,kmeans,accel,3,0.17327646700141486,0.0,0.898888129988336,0.8933387639990542,0.9015106309961993,1.0729200669884449,1.066615231000469,1.0746078469965141,adjusted_rand_score,0.9073871912819939,2.97308349609375,39.9097874641776,7.6622958388504685,6.580721001727028,0.0007050132170777212
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,kmeans,cpu,3,0.17304084000352304,0.0,6.887546778001706,6.8863249639980495,6.896602683002129,7.060587618005229,7.058948076999513,7.077860884004622,adjusted_rand_score,0.9066821780649161,0.468994140625,49.57664267531537,1.0,1.0,0.0
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,kmeans,native_gpu,3,0.1724031420017127,0.31586852499458473,0.3870633930055192,0.3826559459994314,0.3963174090022221,0.8774357630027225,0.8709276129957289,0.8868041560053825,adjusted_rand_score,0.9122178998682967,2.19378662109375,10.54651619980988,17.794363668753082,8.046842761278379,0.005535721803380578
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,logistic_regression,accel,3,0.17353764199651778,0.0,0.2722899479995249,0.27126508699439,0.42662499799916986,0.44582758999604266,0.44457103598688263,0.6003607829916291,roc_auc,0.9916262460019788,1.88519287109375,9.135437557612851,7.622947164423184,5.047325491972151,-4.423563837452349e-08
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,logistic_regression,cpu,3,0.17458507300761994,0.0,2.0756518870039145,1.8302406820002943,2.129964200008544,2.2502369600115344,2.0055127700034063,2.3029095189995132,roc_auc,0.9916262902376172,0.468994140625,14.66010951939696,1.0,1.0,0.0
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,logistic_regression,native_gpu,3,0.177861418997054,0.316694102002657,0.17207255399262067,0.17174704298668075,0.29470477800350636,0.6624588669801597,0.6617509989882819,0.7990522820036858,roc_auc,0.991626245918203,2.09808349609375,2.674850469972589,12.062655193070063,3.396794989354302,-4.431941413862717e-08
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,pca,accel,3,0.1741756859992165,0.0,1.3716626879904652,1.3716079000005266,1.3777553309919313,1.5467890610016184,1.545783585999743,1.5513746329816058,explained_variance_ratio_sum,0.6534647941589355,1.93597412109375,30.709592978425334,4.0101649546654805,3.6690681005527734,-8.106231689453125e-05
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,pca,cpu,3,0.1754229650105117,0.0,5.500593641001615,5.492725014992175,5.502721819008002,5.675274402005016,5.668147980002686,5.695178050009417,explained_variance_ratio_sum,0.6535458564758301,0.468994140625,39.7585436589925,1.0,1.0,0.0
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,pca,native_gpu,3,0.17332259799877647,0.3186754329944961,0.27729215600993484,0.2772618040035013,0.27855321699462365,0.7710709289967781,0.7685129600140499,0.7754971849935828,explained_variance_ratio_sum,0.6534647941589355,3.02777099609375,4.361769849488773,19.836816591395174,7.360249477164156,-8.106231689453125e-05
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,xgboost,cpu,3,0.173727276007412,0.0,27.799586855995585,27.578406127999187,27.805327500987914,27.973424098003306,27.7521334040066,27.97768040598021,roc_auc,0.9914881349584116,0.69378662109375,205.05139588367933,1.0,1.0,0.0
r5000000-f64-9fa3dc05378c,5000000,64,1.1920928955078125,16,8,3.0,xgboost,native_gpu,3,0.1734877730050357,0.32468805799726397,4.642674275994068,4.612740684999153,4.646538831992075,5.138479882007232,5.110364863998257,5.141982751010801,roc_auc,0.9914910184849319,3.04925537109375,323.5617848073499,5.987839164108334,5.4439104054789285,2.8835265203364102e-06
