dataset_id,algorithm,engine,batch_size,latency_ms,latency_ms_min,latency_ms_max,rows_per_second,speedup_vs_cpu,break_even_batches
r100000-f1024-c85e5bc9f5b6,xgboost,cpu,4096,2.1546430070884526,2.0857749914284796,2.4203070061048493,1901010.973291062,1.0,
r100000-f1024-c85e5bc9f5b6,xgboost,native_gpu,1,1.1548800102900714,1.14682900311891,1.1583309969864786,865.8908207691895,0.6571895001118283,
r100000-f1024-c85e5bc9f5b6,xgboost,native_gpu,256,1.3987879938213155,1.3976860063849017,1.400607987307012,183015.58286945237,0.741355380222036,
r100000-f1024-c85e5bc9f5b6,xgboost,native_gpu,4096,1.4130449999356642,1.410277996910736,1.4233000110834837,2898704.5707578245,1.5248226398922562,0
r100000-f16-56c3ab1266f5,umap,accel,1,3.835493989754468,3.6566880153259262,4.015265993075445,260.7226090488583,0.6645157052042556,
r100000-f16-56c3ab1266f5,umap,accel,256,9.428117002244107,9.197058010613546,9.455149003770202,27152.823828879737,5.418764528495931,0
r100000-f16-56c3ab1266f5,umap,accel,4096,15.923955987091176,15.805026007001288,16.03489498666022,257222.51451338097,45.935606867895345,0
r100000-f16-56c3ab1266f5,umap,cpu,1,2.5487459934083745,2.534886996727437,2.657739009009674,392.3498075470145,1.0,
r100000-f16-56c3ab1266f5,umap,cpu,256,51.08874598226976,51.06040701502934,54.15907100541517,5010.888309704143,1.0,
r100000-f16-56c3ab1266f5,umap,cpu,4096,731.4765820046887,723.7457269948209,740.6527800048934,5599.632443152835,1.0,
r100000-f16-56c3ab1266f5,umap,native_gpu,1,1.6065279924077913,1.5810889890417457,1.6088649863377213,622.460364665819,1.586493360497522,0
r100000-f16-56c3ab1266f5,umap,native_gpu,256,7.07752000016626,7.052852015476674,7.121818998712115,36170.862109041904,7.21845307128339,0
r100000-f16-56c3ab1266f5,umap,native_gpu,4096,13.177845990867354,13.125249010045081,13.200225017499179,310824.69796950516,55.50805363119466,0
r100000-f16-c266220c3755,kmeans,accel,1,1.0964410030283034,1.0813760018208995,1.1771020072046667,912.0417762907998,0.06783585331474765,
r100000-f16-c266220c3755,kmeans,accel,256,0.8407479908782989,0.8330069977091625,0.8733520080568269,304490.76629081933,0.08212447288882144,
r100000-f16-c266220c3755,kmeans,accel,4096,0.7960350048961118,0.6988680106587708,1.2356770021142438,5145502.364603372,0.13848386569765167,
r100000-f16-c266220c3755,kmeans,cpu,1,0.07437801104970276,0.072750000981614,0.07467201794497669,13444.833841170539,1.0,
r100000-f16-c266220c3755,kmeans,cpu,256,0.06904598558321595,0.06518498412333429,0.06944499909877777,3707673.9196004723,1.0,
r100000-f16-c266220c3755,kmeans,cpu,4096,0.11023800470866263,0.10278601257596165,0.12272500316612422,37155970.03796397,1.0,
r100000-f16-c266220c3755,kmeans,native_gpu,1,0.2438300143694505,0.23160998534876853,0.2539039996918291,4101.21782007035,0.30504042433843037,
r100000-f16-c266220c3755,kmeans,native_gpu,256,0.21686199761461467,0.20871601009275764,0.22393401013687253,1180474.2316122046,0.31838674522364924,
r100000-f16-c266220c3755,kmeans,native_gpu,4096,0.22099100169725716,0.2122919977409765,0.22287901083473116,18534691.315672867,0.4988348116530161,
r100000-f16-c266220c3755,logistic_regression,accel,1,0.4367140063550323,0.41954100015573204,0.4386249929666519,2289.8280921794776,0.13930627810200596,
r100000-f16-c266220c3755,logistic_regression,accel,256,0.3690290031954646,0.36569499934557825,0.3719340020325035,693712.4122582956,0.1416419816179196,
r100000-f16-c266220c3755,logistic_regression,accel,4096,0.3953019913751632,0.3868160129059106,0.40409600478596985,10361698.370784761,0.1898548224612705,
r100000-f16-c266220c3755,logistic_regression,cpu,1,0.06083700282033533,0.05895301001146436,0.06410101195797324,16437.364657052778,1.0,
r100000-f16-c266220c3755,logistic_regression,cpu,256,0.052269999287091196,0.051623996114358306,0.056446995586156845,4897646.900546692,1.0,
